Latitude,Longitude,Survey,Year,Community,Province,Result,traps
49.78614,-125.07259,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.78624,-123.11819,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.78825,-125.00551,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.78872,-124.45044,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.78932,-124.44214,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.79022,-124.38317,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.79027,-124.35247,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.7905,-126.03187,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.79124,-119.51611,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.79172,-124.33592,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.79181,-124.61417,Gypsy Moth,2017,TEXADA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.79195,-125.59975,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.79293,-123.1534,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.79475,-124.43867,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.79554,-119.69868,Gypsy Moth,2017,PEACHLAND,BRITISH COLUMBIA,Not Detected,0
49.7962,-124.39478,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.79638,-119.52603,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.79808,-124.62747,Gypsy Moth,2017,TEXADA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.79826,-123.17015,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.79862,-119.52955,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.79943,-125.06523,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.79946,-125.05569,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.79948,-119.71867,Gypsy Moth,2017,PEACHLAND,BRITISH COLUMBIA,Not Detected,0
49.79956,-124.47628,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.79967,-125.09391,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.79983,-124.50195,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.80013,-119.50357,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.80198,-119.09045,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.80217,-119.5127,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.80291,-125.12808,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.80421,-124.5224,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.80666,-125.16805,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.80923,-125.10381,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.80958,-119.48476,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.8097,-124.48862,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.81015,-124.47441,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.81063,-123.19772,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.8129,-119.48083,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.81312,-124.52532,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.81361,-125.05882,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.81371,-125.0323,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.81378,-125.05348,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.81417,-125.11456,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.81477,-123.12408,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.81598,-119.62289,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.81615,-119.45715,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.81659,-124.51499,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.81687,-119.49575,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.81815,-125.13084,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.81861,-125.98672,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.81881,-124.479,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.81909,-119.43683,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.82152,-117.44518,Gypsy Moth,2017,SLOCAN,BRITISH COLUMBIA,Not Detected,0
49.82225,-123.21416,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.82226,-123.13338,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.82257,-125.04819,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.82346,-119.42963,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.82541,-119.60771,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.82562,-119.59327,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.82693,-119.46452,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.82742,-119.64615,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.8278,-119.49363,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.82795,-124.48026,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.82831,-124.52248,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.83009,-119.63404,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.83211,-119.62494,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.83223,-125.18801,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.83317,-125.61369,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.83325,-124.5068,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.83662,-119.41022,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.83665,-123.22167,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.83698,-116.901,Gypsy Moth,2017,NELSON,BRITISH COLUMBIA,Not Detected,0
49.83704,-125.1417,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.8371,-125.63597,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.83753,-119.6685,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.83783,-119.39297,Gypsy Moth,2017,EAST KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.83941,-119.36883,Gypsy Moth,2017,EAST KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.84058,-125.91837,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.84084,-125.21111,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.8418,-124.50627,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.84182,-124.48354,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.84217,-124.52611,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.84226,-123.15562,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.84269,-119.55429,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.8429,-125.07214,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.84388,-119.57962,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.84455,-123.14511,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.84555,-119.54716,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.84579,-119.60641,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.84864,-125.85249,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.84948,-125.10065,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.84952,-125.14191,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.84967,-123.23384,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.84975,-119.4437,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.84991,-125.17107,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.85176,-125.12191,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.85204,-125.19119,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.85284,-119.40702,Gypsy Moth,2017,EAST KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.85431,-119.49011,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.85529,-125.78488,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.85719,-123.16783,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.85871,-124.50148,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.85984,-125.16828,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.86053,-119.42332,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.86113,-124.54321,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.86124,-119.3133,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.86231,-124.52119,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.86255,-119.46349,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.86256,-119.55814,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.86275,-119.2754,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.86303,-119.61514,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.86333,-125.14613,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.86364,-125.12145,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.86369,-117.40736,Gypsy Moth,2017,SLOCAN,BRITISH COLUMBIA,Not Detected,0
49.86406,-119.14114,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.86537,-119.49288,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.86539,-119.21635,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.86618,-119.3655,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.86649,-119.56465,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.86678,-125.21752,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.86697,-119.34648,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.868,-124.47301,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.86915,-124.50831,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.86937,-119.93695,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.86988,-123.16031,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.87025,-124.54835,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.87068,-119.42946,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.87083,-124.52728,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.87182,-118.08056,Gypsy Moth,2017,FAUQUIER,BRITISH COLUMBIA,Not Detected,0
49.87348,-125.25987,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.87379,-125.19781,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.87444,-123.17731,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.87444,-114.89453,Gypsy Moth,2017,ELKFORD,BRITISH COLUMBIA,Not Detected,0
49.87449,-124.4856,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.87463,-125.66119,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.87471,-125.72552,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.87479,-119.36807,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.87506,-125.63062,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.87531,-124.53672,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.87601,-123.24276,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.87659,-119.47581,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.87693,-116.9066,Gypsy Moth,2017,NELSON,BRITISH COLUMBIA,Not Detected,0
49.87706,-125.28276,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.87712,-125.21797,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.87842,-125.12921,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.87875,-119.44844,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.88083,-123.17849,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.88122,-119.5032,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.88165,-124.48885,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.88524,-119.46664,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.88553,-119.54388,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.88571,-120.9034,Gypsy Moth,2017,MERRITT,BRITISH COLUMBIA,Not Detected,0
49.88579,-119.38924,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.88652,-124.54958,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.88755,-123.25275,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.88829,-119.45319,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.88876,-119.48839,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.88921,-124.54935,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89097,-124.59676,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89208,-124.49701,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89235,-123.16026,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.89244,-125.23626,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89257,-125.13578,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89257,-120.47955,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.89315,-125.27739,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89394,-119.4956,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.89406,-124.57558,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89478,-119.36697,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.89532,-125.14766,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89627,-123.27522,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.89676,-125.2669,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89782,-120.1653,Gypsy Moth,2017,DOUGLAS LAKE,BRITISH COLUMBIA,Not Detected,0
49.89895,-125.30145,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.89902,-124.60312,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.90027,-117.3868,Gypsy Moth,2017,SLOCAN,BRITISH COLUMBIA,Not Detected,0
49.90049,-124.5667,Gypsy Moth,2017,POWELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.90134,-124.61712,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.90302,-125.20918,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.90343,-125.16956,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.90456,-119.49286,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.9054,-123.29425,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.90564,-116.91129,Gypsy Moth,2017,KASLO,BRITISH COLUMBIA,Not Detected,0
49.90597,-125.19382,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.90631,-120.09275,Gypsy Moth,2017,DOUGLAS LAKE,BRITISH COLUMBIA,Not Detected,0
49.90635,-125.23804,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.90635,-123.16177,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.90714,-125.30666,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.90725,-119.44639,Gypsy Moth,2017,GLENMORE,BRITISH COLUMBIA,Not Detected,0
49.90901,-119.46271,Gypsy Moth,2017,GLENMORE,BRITISH COLUMBIA,Not Detected,0
49.90925,-116.89835,Gypsy Moth,2017,KASLO,BRITISH COLUMBIA,Not Detected,0
49.91079,-123.16451,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.91101,-115.73919,Gypsy Moth,2017,SKOOKUMCHUCK,BRITISH COLUMBIA,Not Detected,0
49.91128,-124.62375,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.91213,-116.9061,Gypsy Moth,2017,KASLO,BRITISH COLUMBIA,Not Detected,0
49.91269,-116.91634,Gypsy Moth,2017,KASLO,BRITISH COLUMBIA,Not Detected,0
49.91363,-121.44406,Gypsy Moth,2017,SPENCES BRIDGE,BRITISH COLUMBIA,Not Detected,0
49.91367,-119.38654,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.91449,-125.64934,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.91512,-115.64847,Gypsy Moth,2017,SKOOKUMCHUCK,BRITISH COLUMBIA,Not Detected,0
49.91538,-119.44039,Gypsy Moth,2017,GLENMORE,BRITISH COLUMBIA,Not Detected,0
49.9162,-125.2687,Gypsy Moth,2017,COURTENAY,BRITISH COLUMBIA,Not Detected,0
49.91658,-124.61991,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.91721,-119.39798,Gypsy Moth,2017,GLENMORE,BRITISH COLUMBIA,Not Detected,0
49.91724,-119.46671,Gypsy Moth,2017,GLENMORE,BRITISH COLUMBIA,Not Detected,0
49.91794,-119.37231,Gypsy Moth,2017,RUTLAND,BRITISH COLUMBIA,Not Detected,0
49.91796,-124.64499,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.92009,-116.98293,Gypsy Moth,2017,KASLO,BRITISH COLUMBIA,Not Detected,0
49.9211,-124.60934,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.92212,-120.07848,Gypsy Moth,2017,DOUGLAS LAKE,BRITISH COLUMBIA,Not Detected,0
49.92294,-123.2924,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.92398,-125.315,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.92662,-124.59424,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.92739,-124.63601,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.9274,-123.16376,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.92745,-124.66422,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.92824,-119.38727,Gypsy Moth,2017,KELOWNA,BRITISH COLUMBIA,Not Detected,0
49.9293,-119.50889,Gypsy Moth,2017,WESTBANK,BRITISH COLUMBIA,Not Detected,0
49.93137,-119.46561,Gypsy Moth,2017,GLENMORE,BRITISH COLUMBIA,Not Detected,0
49.93262,-119.35825,Gypsy Moth,2017,ELLISON,BRITISH COLUMBIA,Not Detected,0
49.93618,-125.3043,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.93745,-123.29594,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.93758,-123.16682,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.9379,-125.19555,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.93859,-124.69212,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.93879,-124.64958,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.93925,-124.67526,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.94012,-125.60862,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.94074,-123.1683,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.9414,-124.70133,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.94705,-119.41325,Gypsy Moth,2017,GLENMORE,BRITISH COLUMBIA,Not Detected,0
49.94827,-119.39017,Gypsy Moth,2017,ELLISON,BRITISH COLUMBIA,Not Detected,0
49.94836,-125.19649,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.94988,-120.62053,Gypsy Moth,2017,MERRITT,BRITISH COLUMBIA,Not Detected,0
49.95055,-124.67503,Gypsy Moth,2017,SLIAMMON 1,BRITISH COLUMBIA,Not Detected,0
49.95063,-119.36903,Gypsy Moth,2017,ELLISON,BRITISH COLUMBIA,Not Detected,0
49.95103,-123.16232,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.95141,-125.29682,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.95282,-125.21619,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.95295,-125.24134,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.95313,-117.35705,Gypsy Moth,2017,SLOCAN,BRITISH COLUMBIA,Not Detected,0
49.95661,-124.70287,Gypsy Moth,2017,LUND,BRITISH COLUMBIA,Not Detected,0
49.95695,-116.906,Gypsy Moth,2017,KASLO,BRITISH COLUMBIA,Not Detected,0
49.95956,-125.23454,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.96036,-123.12557,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.9613,-123.15669,Gypsy Moth,2017,WHISTLER,BRITISH COLUMBIA,Not Detected,0
49.96138,-125.50459,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.96201,-123.1612,Gypsy Moth,2017,WHISTLER,BRITISH COLUMBIA,Not Detected,0
49.96417,-125.26045,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.96461,-116.9924,Gypsy Moth,2017,KASLO,BRITISH COLUMBIA,Not Detected,0
49.96542,-125.21619,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.96777,-119.43277,Gypsy Moth,2017,MCKINLEY LANDING,BRITISH COLUMBIA,Not Detected,0
49.97018,-125.23132,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.97029,-125.56729,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.97183,-125.297,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.97205,-123.13507,Gypsy Moth,2017,SQUAMISH,BRITISH COLUMBIA,Not Detected,0
49.97253,-124.72721,Gypsy Moth,2017,LUND,BRITISH COLUMBIA,Not Detected,0
49.97303,-124.75648,Gypsy Moth,2017,LUND,BRITISH COLUMBIA,Not Detected,0
49.97316,-119.36617,Gypsy Moth,2017,ELLISON,BRITISH COLUMBIA,Not Detected,0
49.97338,-124.70995,Gypsy Moth,2017,LUND,BRITISH COLUMBIA,Not Detected,0
49.97355,-125.24595,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.97407,-125.4435,Gypsy Moth,2017,GOLD RIVER,BRITISH COLUMBIA,Not Detected,0
49.9741,-125.23087,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.97437,-125.23834,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.97459,-125.22451,Gypsy Moth,2017,CAMPBELL RIVER,BRITISH COLUMBIA,Not Detected,0
49.97651,-117.22903,Gypsy Moth,2017,SANDON,BRITISH COLUMBIA,Not Detected,0
49.97752,-124.73051,Gypsy Moth,2017,LUND,BRITISH COLUMBIA,Not Detected,0
